Artist,Song,Streams,Genre,Class,Mel_Spectrogram,Lyrics_File,Processed_Lyrics_File
Alex G,Tale as Old as Time,333821,,1.1904420389588484,mel_spectrograms/Alex_G-Tale_as_Old_as_Time_mel_spec.npy,lyrics/Alex_G-Tale_as_Old_as_Time.txt,processed_lyrics/Alex_G-Tale_as_Old_as_Time_bert.npy
Alex G,4 A.M.,437209,,1.3373754948613268,mel_spectrograms/Alex_G-4_A.M._mel_spec.npy,lyrics/Alex_G-4_A.M..txt,processed_lyrics/Alex_G-4_A.M._bert.npy
Alex G,Lego House,357458,,1.227698931022788,mel_spectrograms/Alex_G-Lego_House_mel_spec.npy,lyrics/Alex_G-Lego_House.txt,processed_lyrics/Alex_G-Lego_House_bert.npy
Alex G,As Long as You Love Me,454766,,1.3588168533412162,mel_spectrograms/Alex_G-As_Long_as_You_Love_Me_mel_spec.npy,lyrics/Alex_G-As_Long_as_You_Love_Me.txt,processed_lyrics/Alex_G-As_Long_as_You_Love_Me_bert.npy
Alex G,Wide Awake,556954,,1.469204808500406,mel_spectrograms/Alex_G-Wide_Awake_mel_spec.npy,lyrics/Alex_G-Wide_Awake.txt,processed_lyrics/Alex_G-Wide_Awake_bert.npy
Alex G,Die in Your Arms,227797,,0.9823277603182764,mel_spectrograms/Alex_G-Die_in_Your_Arms_mel_spec.npy,lyrics/Alex_G-Die_in_Your_Arms.txt,processed_lyrics/Alex_G-Die_in_Your_Arms_bert.npy
Alex G,Boyfriend,363491,,1.236813523662505,mel_spectrograms/Alex_G-Boyfriend_mel_spec.npy,lyrics/Alex_G-Boyfriend.txt,processed_lyrics/Alex_G-Boyfriend_bert.npy
Alex G,In the Mourning,262153,,1.0588278483397937,mel_spectrograms/Alex_G-In_the_Mourning_mel_spec.npy,lyrics/Alex_G-In_the_Mourning.txt,processed_lyrics/Alex_G-In_the_Mourning_bert.npy
Alex G,The a Team,2648703,,2.31840627198574,mel_spectrograms/Alex_G-The_a_Team_mel_spec.npy,lyrics/Alex_G-The_a_Team.txt,processed_lyrics/Alex_G-The_a_Team_bert.npy
Alex G,Candy,1543125,,2.024186024587036,mel_spectrograms/Alex_G-Candy_mel_spec.npy,lyrics/Alex_G-Candy.txt,processed_lyrics/Alex_G-Candy_bert.npy
Alex G,Wicked Boy,885661,,1.7218133292644764,mel_spectrograms/Alex_G-Wicked_Boy_mel_spec.npy,lyrics/Alex_G-Wicked_Boy.txt,processed_lyrics/Alex_G-Wicked_Boy_bert.npy
Alex G,Mis,6335558,,2.793347223190492,mel_spectrograms/Alex_G-Mis_mel_spec.npy,lyrics/Alex_G-Mis.txt,processed_lyrics/Alex_G-Mis_bert.npy
Alex G,Message,1326321,,1.9417348299340524,mel_spectrograms/Alex_G-Message_mel_spec.npy,lyrics/Alex_G-Message.txt,processed_lyrics/Alex_G-Message_bert.npy
Alex G,Sandy,2977400,,2.3821125622497448,mel_spectrograms/Alex_G-Sandy_mel_spec.npy,lyrics/Alex_G-Sandy.txt,processed_lyrics/Alex_G-Sandy_bert.npy
Alex G,New,19271,,0.0,mel_spectrograms/Alex_G-New_mel_spec.npy,lyrics/Alex_G-New.txt,processed_lyrics/Alex_G-New_bert.npy
Alex G,Fighting,1566708,,2.0324458254758593,mel_spectrograms/Alex_G-Fighting_mel_spec.npy,lyrics/Alex_G-Fighting.txt,processed_lyrics/Alex_G-Fighting_bert.npy
Alex G,Come Back,2153711,,2.205742828753708,mel_spectrograms/Alex_G-Come_Back_mel_spec.npy,lyrics/Alex_G-Come_Back.txt,processed_lyrics/Alex_G-Come_Back_bert.npy
Alex G,Good,1031507,,1.8048315339609249,mel_spectrograms/Alex_G-Good_mel_spec.npy,lyrics/Alex_G-Good.txt,processed_lyrics/Alex_G-Good_bert.npy
Alex G,Rules,927291,,1.7468280422262072,mel_spectrograms/Alex_G-Rules_mel_spec.npy,lyrics/Alex_G-Rules.txt,processed_lyrics/Alex_G-Rules_bert.npy
Alex G,Know Now,713545,,1.6041337322378206,mel_spectrograms/Alex_G-Know_Now_mel_spec.npy,lyrics/Alex_G-Know_Now.txt,processed_lyrics/Alex_G-Know_Now_bert.npy
Alex G,Water,798245,,1.6652203308574007,mel_spectrograms/Alex_G-Water_mel_spec.npy,lyrics/Alex_G-Water.txt,processed_lyrics/Alex_G-Water_bert.npy
Alex G,I Won't Give Up,3972465,,2.539137582083681,mel_spectrograms/Alex_G-I_Won_t_Give_Up_mel_spec.npy,lyrics/Alex_G-I_Won't_Give_Up.txt,processed_lyrics/Alex_G-I_Won't_Give_Up_bert.npy
Alex G,Breathe,65766,,0.3057614019745529,mel_spectrograms/Alex_G-Breathe_mel_spec.npy,lyrics/Alex_G-Breathe.txt,processed_lyrics/Alex_G-Breathe_bert.npy
Alex G,Nineteen,52893,,0.1871343276835575,mel_spectrograms/Alex_G-Nineteen_mel_spec.npy,lyrics/Alex_G-Nineteen.txt,processed_lyrics/Alex_G-Nineteen_bert.npy
Alex G,Terrified,161368,,0.7945719074671291,mel_spectrograms/Alex_G-Terrified_mel_spec.npy,lyrics/Alex_G-Terrified.txt,processed_lyrics/Alex_G-Terrified_bert.npy
Alex G,Who Says,336807,,1.1952916761016106,mel_spectrograms/Alex_G-Who_Says_mel_spec.npy,lyrics/Alex_G-Who_Says.txt,processed_lyrics/Alex_G-Who_Says_bert.npy
Alex G,Sparks Fly,406168,,1.2972695557330935,mel_spectrograms/Alex_G-Sparks_Fly_mel_spec.npy,lyrics/Alex_G-Sparks_Fly.txt,processed_lyrics/Alex_G-Sparks_Fly_bert.npy
Alex G,Just a Kiss,1165935,,1.8715450931065416,mel_spectrograms/Alex_G-Just_a_Kiss_mel_spec.npy,lyrics/Alex_G-Just_a_Kiss.txt,processed_lyrics/Alex_G-Just_a_Kiss_bert.npy
Alex G,Brighter Than the Sun (feat. Adam Stanton),159185,,0.7871544093735521,mel_spectrograms/Alex_G-Brighter_Than_the_Sun__feat._Adam_Stanton__mel_spec.npy,lyrics/Alex_G-Brighter_Than_the_Sun_(feat._Adam_Stanton).txt,processed_lyrics/Alex_G-Brighter_Than_the_Sun_(feat._Adam_Stanton)_bert.npy
Alex G,Mean (feat. Alex G),364639,,1.2385307663637612,mel_spectrograms/Alex_G-Mean__feat._Alex_G__mel_spec.npy,lyrics/Alex_G-Mean_(feat._Alex_G).txt,processed_lyrics/Alex_G-Mean_(feat._Alex_G)_bert.npy
Alex G,Landslide,714092,,1.6045510515599837,mel_spectrograms/Alex_G-Landslide_mel_spec.npy,lyrics/Alex_G-Landslide.txt,processed_lyrics/Alex_G-Landslide_bert.npy
Alex G,If I Die Young,161705,,0.7957080328284046,mel_spectrograms/Alex_G-If_I_Die_Young_mel_spec.npy,lyrics/Alex_G-If_I_Die_Young.txt,processed_lyrics/Alex_G-If_I_Die_Young_bert.npy
Alex G,Treehouse,27644371,,2.1985536778650747,mel_spectrograms/Alex_G-Treehouse_mel_spec.npy,lyrics/Alex_G-Treehouse.txt,processed_lyrics/Alex_G-Treehouse_bert.npy
Alex G,Crab,1186260,,1.880956774584451,mel_spectrograms/Alex_G-Crab_mel_spec.npy,lyrics/Alex_G-Crab.txt,processed_lyrics/Alex_G-Crab_bert.npy
Alex G,Cross Country,332323,,1.1879927350807409,mel_spectrograms/Alex_G-Cross_Country_mel_spec.npy,lyrics/Alex_G-Cross_Country.txt,processed_lyrics/Alex_G-Cross_Country_bert.npy
Alex G,Go Away,351296,,1.2182292481032384,mel_spectrograms/Alex_G-Go_Away_mel_spec.npy,lyrics/Alex_G-Go_Away.txt,processed_lyrics/Alex_G-Go_Away_bert.npy
Alex G,Let It Go,888232,,1.723391936250045,mel_spectrograms/Alex_G-Let_It_Go_mel_spec.npy,lyrics/Alex_G-Let_It_Go.txt,processed_lyrics/Alex_G-Let_It_Go_bert.npy
Alex G,Time/Space,309262,,1.1488267311803833,mel_spectrograms/Alex_G-Time_Space_mel_spec.npy,lyrics/Alex_G-Time_Space.txt,processed_lyrics/Alex_G-Time_Space_bert.npy
Alex G,House,899268,,1.7301165945711212,mel_spectrograms/Alex_G-House_mel_spec.npy,lyrics/Alex_G-House.txt,processed_lyrics/Alex_G-House_bert.npy
Alex G,Remember,773477,,1.6480550799231668,mel_spectrograms/Alex_G-Remember_mel_spec.npy,lyrics/Alex_G-Remember.txt,processed_lyrics/Alex_G-Remember_bert.npy
Alex G,The Same,953306,,1.7618960169598026,mel_spectrograms/Alex_G-The_Same_mel_spec.npy,lyrics/Alex_G-The_Same.txt,processed_lyrics/Alex_G-The_Same_bert.npy
Alex G,Trash,798670,,1.6655102027761448,mel_spectrograms/Alex_G-Trash_mel_spec.npy,lyrics/Alex_G-Trash.txt,processed_lyrics/Alex_G-Trash_bert.npy
Alex G,TV,1425801,,1.981122163580393,mel_spectrograms/Alex_G-TV_mel_spec.npy,lyrics/Alex_G-TV.txt,processed_lyrics/Alex_G-TV_bert.npy
Alex G,Gnaw,5487016,,2.715038853110636,mel_spectrograms/Alex_G-Gnaw_mel_spec.npy,lyrics/Alex_G-Gnaw.txt,processed_lyrics/Alex_G-Gnaw_bert.npy
Alex G,Race,491227,,1.4008173546379616,mel_spectrograms/Alex_G-Race_mel_spec.npy,lyrics/Alex_G-Race.txt,processed_lyrics/Alex_G-Race_bert.npy
Alex G,Things to Do,553962,,1.4662713484048322,mel_spectrograms/Alex_G-Things_to_Do_mel_spec.npy,lyrics/Alex_G-Things_to_Do.txt,processed_lyrics/Alex_G-Things_to_Do_bert.npy
Alex G,Haunted (acoustic),528634,,1.4407847143965382,mel_spectrograms/Alex_G-Haunted__acoustic__mel_spec.npy,lyrics/Alex_G-Haunted_(acoustic).txt,processed_lyrics/Alex_G-Haunted_(acoustic)_bert.npy
Alex G,Back Home,348968,,1.214608310137559,mel_spectrograms/Alex_G-Back_Home_mel_spec.npy,lyrics/Alex_G-Back_Home.txt,processed_lyrics/Alex_G-Back_Home_bert.npy
Alex G,"Tonight, Tonight",965178,,1.7686361791388252,mel_spectrograms/Alex_G-Tonight__Tonight_mel_spec.npy,"lyrics/Alex_G-Tonight,_Tonight.txt","processed_lyrics/Alex_G-Tonight,_Tonight_bert.npy"
Tones and I,Colourblind,16559200,,1.2487554216773886,mel_spectrograms/Tones_and_I-Colourblind_mel_spec.npy,lyrics/Tones_and_I-Colourblind.txt,processed_lyrics/Tones_and_I-Colourblind_bert.npy
Tones and I,Jimmy,18519260,,1.3017006056644638,mel_spectrograms/Tones_and_I-Jimmy_mel_spec.npy,lyrics/Tones_and_I-Jimmy.txt,processed_lyrics/Tones_and_I-Jimmy_bert.npy
Tones and I,The Kids Are Coming,28157222,,1.5,mel_spectrograms/Tones_and_I-The_Kids_Are_Coming_mel_spec.npy,lyrics/Tones_and_I-The_Kids_Are_Coming.txt,processed_lyrics/Tones_and_I-The_Kids_Are_Coming_bert.npy
Tones and I,Never Seen the Rain,231556966,,2.4972042526928844,mel_spectrograms/Tones_and_I-Never_Seen_the_Rain_mel_spec.npy,lyrics/Tones_and_I-Never_Seen_the_Rain.txt,processed_lyrics/Tones_and_I-Never_Seen_the_Rain_bert.npy
Tones and I,Dance Monkey,1802177865,,2.1561108272275455,mel_spectrograms/Tones_and_I-Dance_Monkey_mel_spec.npy,lyrics/Tones_and_I-Dance_Monkey.txt,processed_lyrics/Tones_and_I-Dance_Monkey_bert.npy
Tones and I,Dance Monkey - Stripped Back,26918351,,1.4787046218384785,mel_spectrograms/Tones_and_I-Dance_Monkey_-_Stripped_Back_mel_spec.npy,lyrics/Tones_and_I-Dance_Monkey_-_Stripped_Back.txt,processed_lyrics/Tones_and_I-Dance_Monkey_-_Stripped_Back_bert.npy
Tones and I,Johnny Run Away,59691180,,1.855610763951559,mel_spectrograms/Tones_and_I-Johnny_Run_Away_mel_spec.npy,lyrics/Tones_and_I-Johnny_Run_Away.txt,processed_lyrics/Tones_and_I-Johnny_Run_Away_bert.npy
Tom Misch,Me & You ◑,32234363,,2.333245122104443,mel_spectrograms/Tom_Misch-Me___You___mel_spec.npy,lyrics/Tom_Misch-Me_&_You_◑.txt,processed_lyrics/Tom_Misch-Me_&_You_◑_bert.npy
Tom Misch,Me & You ◑,32234363,,2.333245122104443,mel_spectrograms/Tom_Misch-Me___You___mel_spec.npy,lyrics/Tom_Misch-Me_&_You_◑.txt,processed_lyrics/Tom_Misch-Me_&_You_◑_bert.npy
Tom Misch,Cos I Love You,7982464,,1.7051997907573988,mel_spectrograms/Tom_Misch-Cos_I_Love_You_mel_spec.npy,lyrics/Tom_Misch-Cos_I_Love_You.txt,processed_lyrics/Tom_Misch-Cos_I_Love_You_bert.npy
Tom Misch,We've Come So Far,4937905,,1.489082191521493,mel_spectrograms/Tom_Misch-We_ve_Come_So_Far_mel_spec.npy,lyrics/Tom_Misch-We've_Come_So_Far.txt,processed_lyrics/Tom_Misch-We've_Come_So_Far_bert.npy
Tom Misch,You're On My Mind,14766536,,1.9819764580154815,mel_spectrograms/Tom_Misch-You_re_On_My_Mind_mel_spec.npy,lyrics/Tom_Misch-You're_On_My_Mind.txt,processed_lyrics/Tom_Misch-You're_On_My_Mind_bert.npy
Tom Misch,Disco Yes,25357497,,2.2252737629115766,mel_spectrograms/Tom_Misch-Disco_Yes_mel_spec.npy,lyrics/Tom_Misch-Disco_Yes.txt,processed_lyrics/Tom_Misch-Disco_Yes_bert.npy
Tom Misch,Tick Tock,9106980,,1.7645015873291028,mel_spectrograms/Tom_Misch-Tick_Tock_mel_spec.npy,lyrics/Tom_Misch-Tick_Tock.txt,processed_lyrics/Tom_Misch-Tick_Tock_bert.npy
Tom Misch,Before Paris,7832488,,1.6966654681513678,mel_spectrograms/Tom_Misch-Before_Paris_mel_spec.npy,lyrics/Tom_Misch-Before_Paris.txt,processed_lyrics/Tom_Misch-Before_Paris_bert.npy
Tom Misch,Man Like You,8096636,,1.7115898858444354,mel_spectrograms/Tom_Misch-Man_Like_You_mel_spec.npy,lyrics/Tom_Misch-Man_Like_You.txt,processed_lyrics/Tom_Misch-Man_Like_You_bert.npy
Tom Misch,Lost in Paris,28802173,,2.282587825653588,mel_spectrograms/Tom_Misch-Lost_in_Paris_mel_spec.npy,lyrics/Tom_Misch-Lost_in_Paris.txt,processed_lyrics/Tom_Misch-Lost_in_Paris_bert.npy
Tom Misch,It Runs Through Me (feat. De La Soul),54900301,,2.5728414767853836,mel_spectrograms/Tom_Misch-It_Runs_Through_Me__feat._De_La_Soul__mel_spec.npy,lyrics/Tom_Misch-It_Runs_Through_Me_(feat._De_La_Soul).txt,processed_lyrics/Tom_Misch-It_Runs_Through_Me_(feat._De_La_Soul)_bert.npy
Tom Misch,Water Baby,13916349,,1.955294294734904,mel_spectrograms/Tom_Misch-Water_Baby_mel_spec.npy,lyrics/Tom_Misch-Water_Baby.txt,processed_lyrics/Tom_Misch-Water_Baby_bert.npy
Tom Misch,Movie,60756639,,2.618448131139508,mel_spectrograms/Tom_Misch-Movie_mel_spec.npy,lyrics/Tom_Misch-Movie.txt,processed_lyrics/Tom_Misch-Movie_bert.npy
Tom Misch,South of the River,29563205,,2.2943225912367273,mel_spectrograms/Tom_Misch-South_of_the_River_mel_spec.npy,lyrics/Tom_Misch-South_of_the_River.txt,processed_lyrics/Tom_Misch-South_of_the_River_bert.npy
Tom Misch,Day 4: Everybody Get Down,7412252,,1.6718521171698408,mel_spectrograms/Tom_Misch-Day_4__Everybody_Get_Down_mel_spec.npy,lyrics/Tom_Misch-Day_4:_Everybody_Get_Down.txt,processed_lyrics/Tom_Misch-Day_4:_Everybody_Get_Down_bert.npy
Tom Misch,Day 2: Feeling,8517673,,1.7344002976003354,mel_spectrograms/Tom_Misch-Day_2__Feeling_mel_spec.npy,lyrics/Tom_Misch-Day_2:_Feeling.txt,processed_lyrics/Tom_Misch-Day_2:_Feeling_bert.npy
Tom Misch,Day 3: When You Want to Love,5059184,,1.5,mel_spectrograms/Tom_Misch-Day_3__When_You_Want_to_Love_mel_spec.npy,lyrics/Tom_Misch-Day_3:_When_You_Want_to_Love.txt,processed_lyrics/Tom_Misch-Day_3:_When_You_Want_to_Love_bert.npy
Tom Misch,Day 1: Ephemeral,4504450,,1.4477421273874471,mel_spectrograms/Tom_Misch-Day_1__Ephemeral_mel_spec.npy,lyrics/Tom_Misch-Day_1:_Ephemeral.txt,processed_lyrics/Tom_Misch-Day_1:_Ephemeral_bert.npy
Tom Misch,Damselfly,46474444,,2.4978711190367964,mel_spectrograms/Tom_Misch-Damselfly_mel_spec.npy,lyrics/Tom_Misch-Damselfly.txt,processed_lyrics/Tom_Misch-Damselfly_bert.npy
Tom Misch,Losing My Way,54783,,0.0,mel_spectrograms/Tom_Misch-Losing_My_Way_mel_spec.npy,lyrics/Tom_Misch-Losing_My_Way.txt,processed_lyrics/Tom_Misch-Losing_My_Way_bert.npy
Tom Misch,Midnight Mischief - Tom Misch Remix,22125758,,2.163930069924344,mel_spectrograms/Tom_Misch-Midnight_Mischief_-_Tom_Misch_Remix_mel_spec.npy,lyrics/Tom_Misch-Midnight_Mischief_-_Tom_Misch_Remix.txt,processed_lyrics/Tom_Misch-Midnight_Mischief_-_Tom_Misch_Remix_bert.npy
Tom Misch,Follow,12654032,,1.9125084726525736,mel_spectrograms/Tom_Misch-Follow_mel_spec.npy,lyrics/Tom_Misch-Follow.txt,processed_lyrics/Tom_Misch-Follow_bert.npy
Tom Misch,I Wish,16531782,,2.032786265625115,mel_spectrograms/Tom_Misch-I_Wish_mel_spec.npy,lyrics/Tom_Misch-I_Wish.txt,processed_lyrics/Tom_Misch-I_Wish_bert.npy
Tom Misch,Crazy Dream,40629568,,2.4373938118136818,mel_spectrograms/Tom_Misch-Crazy_Dream_mel_spec.npy,lyrics/Tom_Misch-Crazy_Dream.txt,processed_lyrics/Tom_Misch-Crazy_Dream_bert.npy
Tom Misch,Watch Me Dance,12766645,,1.916495107196218,mel_spectrograms/Tom_Misch-Watch_Me_Dance_mel_spec.npy,lyrics/Tom_Misch-Watch_Me_Dance.txt,processed_lyrics/Tom_Misch-Watch_Me_Dance_bert.npy
Tom Misch,Stay Close,2094846,,1.1032606251675028,mel_spectrograms/Tom_Misch-Stay_Close_mel_spec.npy,lyrics/Tom_Misch-Stay_Close.txt,processed_lyrics/Tom_Misch-Stay_Close_bert.npy
Tom Misch,Colours of Freedom,7339593,,1.6674196172954945,mel_spectrograms/Tom_Misch-Colours_of_Freedom_mel_spec.npy,lyrics/Tom_Misch-Colours_of_Freedom.txt,processed_lyrics/Tom_Misch-Colours_of_Freedom_bert.npy
Tom Misch,Beautiful Escape,48649037,,2.518447458586474,mel_spectrograms/Tom_Misch-Beautiful_Escape_mel_spec.npy,lyrics/Tom_Misch-Beautiful_Escape.txt,processed_lyrics/Tom_Misch-Beautiful_Escape_bert.npy
Tom Misch,Your Love,10408586,,1.8246114526499164,mel_spectrograms/Tom_Misch-Your_Love_mel_spec.npy,lyrics/Tom_Misch-Your_Love.txt,processed_lyrics/Tom_Misch-Your_Love_bert.npy
Tom Misch,Nightgowns,13020814,,1.9253652428781587,mel_spectrograms/Tom_Misch-Nightgowns_mel_spec.npy,lyrics/Tom_Misch-Nightgowns.txt,processed_lyrics/Tom_Misch-Nightgowns_bert.npy
Tom Misch,Wander With Me,14946135,,1.987416092058038,mel_spectrograms/Tom_Misch-Wander_With_Me_mel_spec.npy,lyrics/Tom_Misch-Wander_With_Me.txt,processed_lyrics/Tom_Misch-Wander_With_Me_bert.npy
Tom Misch,Wake Up This Day,18802099,,2.090688599363272,mel_spectrograms/Tom_Misch-Wake_Up_This_Day_mel_spec.npy,lyrics/Tom_Misch-Wake_Up_This_Day.txt,processed_lyrics/Tom_Misch-Wake_Up_This_Day_bert.npy
Tom Misch,In the Midst of It All,27787836,,2.266455714384895,mel_spectrograms/Tom_Misch-In_the_Midst_of_It_All_mel_spec.npy,lyrics/Tom_Misch-In_the_Midst_of_It_All.txt,processed_lyrics/Tom_Misch-In_the_Midst_of_It_All_bert.npy
Tom Misch,No Peace,1136684,,0.8281721823865248,mel_spectrograms/Tom_Misch-No_Peace_mel_spec.npy,lyrics/Tom_Misch-No_Peace.txt,processed_lyrics/Tom_Misch-No_Peace_bert.npy
Tom Misch,Sunshine,12601907,,1.9106511586487336,mel_spectrograms/Tom_Misch-Sunshine_mel_spec.npy,lyrics/Tom_Misch-Sunshine.txt,processed_lyrics/Tom_Misch-Sunshine_bert.npy
Tom Misch,With You,4059610,,1.4009559814968622,mel_spectrograms/Tom_Misch-With_You_mel_spec.npy,lyrics/Tom_Misch-With_You.txt,processed_lyrics/Tom_Misch-With_You_bert.npy
Tom Misch,Release You,6644269,,1.6226358594347816,mel_spectrograms/Tom_Misch-Release_You_mel_spec.npy,lyrics/Tom_Misch-Release_You.txt,processed_lyrics/Tom_Misch-Release_You_bert.npy
Tom Misch,Outro,2451062,,1.1739226465347938,mel_spectrograms/Tom_Misch-Outro_mel_spec.npy,lyrics/Tom_Misch-Outro.txt,processed_lyrics/Tom_Misch-Outro_bert.npy
Tom Misch,Paper Planes,4593478,,1.4565485615335727,mel_spectrograms/Tom_Misch-Paper_Planes_mel_spec.npy,lyrics/Tom_Misch-Paper_Planes.txt,processed_lyrics/Tom_Misch-Paper_Planes_bert.npy
Tom Misch,So Close,12148574,,1.894166330213136,mel_spectrograms/Tom_Misch-So_Close_mel_spec.npy,lyrics/Tom_Misch-So_Close.txt,processed_lyrics/Tom_Misch-So_Close_bert.npy
Tom Misch,Memory,7275725,,1.663487015660054,mel_spectrograms/Tom_Misch-Memory_mel_spec.npy,lyrics/Tom_Misch-Memory.txt,processed_lyrics/Tom_Misch-Memory_bert.npy
Tom Misch,You Got Me Flying,872185,,0.708992325903127,mel_spectrograms/Tom_Misch-You_Got_Me_Flying_mel_spec.npy,lyrics/Tom_Misch-You_Got_Me_Flying.txt,processed_lyrics/Tom_Misch-You_Got_Me_Flying_bert.npy
Boy Pablo,Losing You,39722916,,2.5004217937490187,mel_spectrograms/Boy_Pablo-Losing_You_mel_spec.npy,lyrics/Boy_Pablo-Losing_You.txt,processed_lyrics/Boy_Pablo-Losing_You_bert.npy
Boy Pablo,Ready / Problems,12711522,,1.5,mel_spectrograms/Boy_Pablo-Ready___Problems_mel_spec.npy,lyrics/Boy_Pablo-Ready___Problems.txt,processed_lyrics/Boy_Pablo-Ready___Problems_bert.npy
Boy Pablo,Everytime,72722525,,2.010458219220192,mel_spectrograms/Boy_Pablo-Everytime_mel_spec.npy,lyrics/Boy_Pablo-Everytime.txt,processed_lyrics/Boy_Pablo-Everytime_bert.npy
Boy Pablo,"Dance, Baby!",69907389,,2.996710975010828,mel_spectrograms/Boy_Pablo-Dance__Baby__mel_spec.npy,"lyrics/Boy_Pablo-Dance,_Baby!.txt","processed_lyrics/Boy_Pablo-Dance,_Baby!_bert.npy"
Boy Pablo,Yeah (Fantasizing),7740138,,1.0644285861923235,mel_spectrograms/Boy_Pablo-Yeah__Fantasizing__mel_spec.npy,lyrics/Boy_Pablo-Yeah_(Fantasizing).txt,processed_lyrics/Boy_Pablo-Yeah_(Fantasizing)_bert.npy
Boy Pablo,imreallytiredthisdaysucks,8648884,,1.1618971665187603,mel_spectrograms/Boy_Pablo-imreallytiredthisdaysucks_mel_spec.npy,lyrics/Boy_Pablo-imreallytiredthisdaysucks.txt,processed_lyrics/Boy_Pablo-imreallytiredthisdaysucks_bert.npy
Boy Pablo,ur phone,12192341,,1.4633862250947145,mel_spectrograms/Boy_Pablo-ur_phone_mel_spec.npy,lyrics/Boy_Pablo-ur_phone.txt,processed_lyrics/Boy_Pablo-ur_phone_bert.npy
Boy Pablo,Beach House,14327932,,1.605099646658971,mel_spectrograms/Boy_Pablo-Beach_House_mel_spec.npy,lyrics/Boy_Pablo-Beach_House.txt,processed_lyrics/Boy_Pablo-Beach_House_bert.npy
Boy Pablo,Flowers,8393721,,1.1356039531551942,mel_spectrograms/Boy_Pablo-Flowers_mel_spec.npy,lyrics/Boy_Pablo-Flowers.txt,processed_lyrics/Boy_Pablo-Flowers_bert.npy
Yellow Days,The Way Things Change,24345224,,2.5468135079387357,mel_spectrograms/Yellow_Days-The_Way_Things_Change_mel_spec.npy,lyrics/Yellow_Days-The_Way_Things_Change.txt,processed_lyrics/Yellow_Days-The_Way_Things_Change_bert.npy
Yellow Days,A Smiling Face,1567949,,0.9049048114671584,mel_spectrograms/Yellow_Days-A_Smiling_Face_mel_spec.npy,lyrics/Yellow_Days-A_Smiling_Face.txt,processed_lyrics/Yellow_Days-A_Smiling_Face_bert.npy
Yellow Days,I've Been Thinking Too Hard,6985341,,1.7993535585622786,mel_spectrograms/Yellow_Days-I_ve_Been_Thinking_Too_Hard_mel_spec.npy,lyrics/Yellow_Days-I've_Been_Thinking_Too_Hard.txt,processed_lyrics/Yellow_Days-I've_Been_Thinking_Too_Hard_bert.npy
Yellow Days,Outro (Lost in a World with You),1219384,,0.754384269537314,mel_spectrograms/Yellow_Days-Outro__Lost_in_a_World_with_You__mel_spec.npy,lyrics/Yellow_Days-Outro_(Lost_in_a_World_with_You).txt,processed_lyrics/Yellow_Days-Outro_(Lost_in_a_World_with_You)_bert.npy
Yellow Days,Weight of the World,1275178,,0.7811689877741356,mel_spectrograms/Yellow_Days-Weight_of_the_World_mel_spec.npy,lyrics/Yellow_Days-Weight_of_the_World.txt,processed_lyrics/Yellow_Days-Weight_of_the_World_bert.npy
Yellow Days,Tired,1787381,,0.9833211496652312,mel_spectrograms/Yellow_Days-Tired_mel_spec.npy,lyrics/Yellow_Days-Tired.txt,processed_lyrics/Yellow_Days-Tired_bert.npy
Yellow Days,A Bag of Dutch,2172442,,1.1001230419186043,mel_spectrograms/Yellow_Days-A_Bag_of_Dutch_mel_spec.npy,lyrics/Yellow_Days-A_Bag_of_Dutch.txt,processed_lyrics/Yellow_Days-A_Bag_of_Dutch_bert.npy
Yellow Days,The Tree I Climb,2271630,,1.1268513692574111,mel_spectrograms/Yellow_Days-The_Tree_I_Climb_mel_spec.npy,lyrics/Yellow_Days-The_Tree_I_Climb.txt,processed_lyrics/Yellow_Days-The_Tree_I_Climb_bert.npy
Yellow Days,Lately I (feat. Rejjie Snow),2833990,,1.259271237165541,mel_spectrograms/Yellow_Days-Lately_I__feat._Rejjie_Snow__mel_spec.npy,lyrics/Yellow_Days-Lately_I_(feat._Rejjie_Snow).txt,processed_lyrics/Yellow_Days-Lately_I_(feat._Rejjie_Snow)_bert.npy
Yellow Days,Nothing's Going to Keep Me Down,8458179,,1.913892279476071,mel_spectrograms/Yellow_Days-Nothing_s_Going_to_Keep_Me_Down_mel_spec.npy,lyrics/Yellow_Days-Nothing's_Going_to_Keep_Me_Down.txt,processed_lyrics/Yellow_Days-Nothing's_Going_to_Keep_Me_Down_bert.npy
Yellow Days,Holding On,3960501,,1.4596389860647572,mel_spectrograms/Yellow_Days-Holding_On_mel_spec.npy,lyrics/Yellow_Days-Holding_On.txt,processed_lyrics/Yellow_Days-Holding_On_bert.npy
Yellow Days,I Believe in Love,4623353,,1.5522838667877568,mel_spectrograms/Yellow_Days-I_Believe_in_Love_mel_spec.npy,lyrics/Yellow_Days-I_Believe_in_Love.txt,processed_lyrics/Yellow_Days-I_Believe_in_Love_bert.npy
Yellow Days,Hurt in Love,4532188,,1.540361013935242,mel_spectrograms/Yellow_Days-Hurt_in_Love_mel_spec.npy,lyrics/Yellow_Days-Hurt_in_Love.txt,processed_lyrics/Yellow_Days-Hurt_in_Love_bert.npy
Yellow Days,That Easy,12235388,,2.1349225205992224,mel_spectrograms/Yellow_Days-That_Easy_mel_spec.npy,lyrics/Yellow_Days-That_Easy.txt,processed_lyrics/Yellow_Days-That_Easy_bert.npy
